,city,state,latitude,longitude ,date,time
24200,lisle,il,41.8011111,-88.0747222,2008-01-31,06:30
24201,charlotte,nc,35.2269444,-80.8433333,2008-01-31,06:47
24202,lake elsinore,ca,33.6680556,-117.3263889,2008-01-31,12:05
24203,lake elsinore,ca,33.6680556,-117.3263889,2008-01-31,12:05
24204,willow island,wv,39.3583333,-81.3083333,2008-01-31,13:00
24205,columbus,oh,39.9611111,-82.9988889,2008-01-31,15:50
24206,lake havasu city,az,34.4838889,-114.3216667,2008-01-31,18:30
24207,westminster,md,39.5752778,-76.9961111,2008-01-31,21:00
24208,irvine,ca,33.6694444,-117.8222222,2008-01-31,21:50
24209,athens,tx,32.2047222,-95.8552778,2008-01-31,23:15
24210,avilton (frostburg),md,39.6502778,-79.0425,2009-01-31,02:00
24211,gladstone (near; hiway 56&#44 mile marker 56),nm,36.3047222,-103.9725,2009-01-31,02:30
24212,elko,nv,40.8325000,-115.7622222,2009-01-31,10:15
24213,scottsbluff,ne,41.8666667,-103.6666667,2009-01-31,10:30
24214,st. charles,mo,38.7838889,-90.4811111,2009-01-31,12:20
24215,west monroe,la,32.5091667,-92.1191667,2009-01-31,13:00
24216,huntington beach,ca,33.6602778,-117.9983333,2009-01-31,13:10
24217,huntington beach,ca,33.6602778,-117.9983333,2009-01-31,13:35
24218,fort wayne,in,41.1305556,-85.1288889,2009-01-31,18:40
24219,abilene,tx,32.4486111,-99.7327778,2009-01-31,19:30
24220,stanhope (canada),qc,49.266667,-55.066667,2009-01-31,20:20
24221,downey,ca,33.9400000,-118.1316667,2009-01-31,21:00
24222,hackberry,la,29.9958333,-93.3419444,2009-01-31,21:00
24223,starke,fl,29.9438889,-82.11,2009-01-31,21:00
24224,wendell,id,42.7758333,-114.7033333,2009-01-31,21:00
24225,canyon lake,tx,29.8750000,-98.2622222,2009-01-31,21:25
24226,anaheim,ca,33.8352778,-117.9136111,2009-01-31,22:00
24227,north hollywood,ca,34.1722222,-118.3780556,2009-01-31,22:15
24228,boston&#44 lincolnshire (uk/england),,52.97894,-0.026577,2010-01-31,00:14
24229,milwaukee,wi,43.0388889,-87.9063889,2010-01-31,06:30
24230,stone mountain,ga,33.8080556,-84.1702778,2010-01-31,13:00
24231,delray beach,fl,26.4611111,-80.0730556,2010-01-31,19:40
24232,melbourne (australia),,-37.813938,144.963425,2011-01-31,00:30
24233,atlantic beach,fl,30.3341667,-81.3988889,2011-01-31,19:00
24234,sacramento,ca,38.5816667,-121.4933333,2011-01-31,20:00
24235,dunedin,fl,28.0194444,-82.7719444,2011-01-31,21:00
24236,jacksonville,fl,30.3319444,-81.6558333,2011-01-31,21:45
24237,hampton,tn,36.2841667,-82.1727778,2011-01-31,23:40
24238,downingtown,pa,40.0063889,-75.7036111,2011-01-31,24:00
24239,minneapolis/duluth,mn,46.846357,-92.076901,2012-01-31,11:42
24240,phoenix,az,33.4483333,-112.0733333,2012-01-31,15:30
24241,ronkonkoma,ny,40.8152778,-73.1127778,2012-01-31,17:55
24242,mastic,ny,40.8019444,-72.8413889,2012-01-31,18:25
24243,lincoln city,or,44.9583333,-124.0166667,2012-01-31,20:00
24244,abu dhabi (uae),,24.466667,54.366667,2012-01-31,21:30
24245,san jose,ca,37.3394444,-121.8938889,2013-01-31,04:10
24246,nixburg,al,32.8277778,-86.1111111,2013-01-31,05:30
24247,puyallup,wa,47.1855556,-122.2916667,2013-01-31,12:00
24248,patterson,ca,37.4716667,-121.1286111,2013-01-31,18:00
24249,albuquerque,nm,35.0844444,-106.6505556,2013-01-31,19:45
24250,glenside,pa,40.1022222,-75.1525,2013-01-31,21:00
24251,mount vernon,ar,35.2263889,-92.1238889,2013-01-31,21:00
24252,monterey,ca,36.6002778,-121.8936111,2013-01-31,22:00
24253,lake havasu city,az,34.4838889,-114.3216667,2013-01-31,22:30
24254,brewton,al,31.1050000,-87.0722222,2013-01-31,23:00
24255,naples,fl,26.1416667,-81.795,2013-01-31,23:30
24256,reidsville,nc,36.3547222,-79.6647222,2014-01-31,00:00
24257,galatia,il,37.8405556,-88.6091667,2014-01-31,03:45
24258,eugene,or,44.0522222,-123.0855556,2014-01-31,18:00
24259,moncton (canada),nb,46.083333,-64.766667,2014-01-31,18:08
24260,salem,or,44.9430556,-123.0338889,2014-01-31,18:36
24261,salem,or,44.9430556,-123.0338889,2014-01-31,18:40
24262,decatur,ga,33.7747222,-84.2963889,2014-01-31,20:00
24263,morganton,nc,35.7452778,-81.685,2014-01-31,20:00
24264,kaanapali,co,30.088288,-97.28445,2014-01-31,20:30
24265,alexandria,va,38.8047222,-77.0472222,2014-01-31,20:54
24266,cummings,ga,30.350324,-83.967188,2014-01-31,21:00
24267,homestead,fl,25.4683333,-80.4777778,2014-01-31,21:00
24268,rockwood (canada),on,43.61887,-80.144189,2014-01-31,21:00
24269,wilmington,de,39.7458333,-75.5469444,2014-01-31,21:00
24270,davie,fl,26.0625000,-80.2333333,2014-01-31,21:10
24271,state college,pa,40.7933333,-77.8602778,2014-01-31,21:30
24272,sparks,nv,39.5350000,-119.7516667,2014-01-31,21:40
24273,winchester,va,39.1855556,-78.1636111,2014-01-31,21:45
24274,anchorage,ak,61.2180556,-149.9002778,2014-01-31,22:00
24275,conestoga,pa,39.9405556,-76.3466667,2014-01-31,22:00
24276,semaphore (australia),,-34.833333,138.483333,2014-01-31,22:00
24277,denham springs,la,30.4866667,-90.9561111,2014-01-31,22:30
24278,parkville,md,39.3772222,-76.54,2014-01-31,22:50
24279,tonopah,nv,38.0672222,-117.2291667,2014-01-31,23:30
24280,winchester,va,39.1855556,-78.1636111,2014-01-31,24:00
24295,el centro,ca,32.7919444,-115.5622222,2000-01-03,07:30
24296,union city,tn,36.4241667,-89.0569444,2000-01-03,15:18
24297,west manchester,oh,38.6880556,-83.6094444,2000-01-03,21:30
24298,reno,nv,39.5297222,-119.8127778,2000-01-03,22:43
24299,birmingham (uk/england),,52.466667,-1.916667,2001-01-03,00:00
24300,none,tx,32.823887,-96.865702,2001-01-03,15:00
24301,cambridge (uk/england),,51.733333,-2.366667,2001-01-03,18:20
24302,fairfield,ca,38.2494444,-122.0388889,2001-01-03,18:45
24303,san clemente,ca,33.4269444,-117.6111111,2001-01-03,19:00
24304,portland,or,45.5236111,-122.675,2001-01-03,20:20
24305,burnley (uk/england),,53.8,-2.233333,2001-01-03,22:00
24306,eagleville,tn,35.7416667,-86.6497222,2002-01-03,03:30
24307,w. rutland,vt,43.593092,-73.045108,2002-01-03,16:45
24308,littleton,co,39.6133333,-105.0161111,2002-01-03,17:55
24309,dubuque,ia,42.5005556,-90.6644444,2002-01-03,19:15
24310,mt. morris,mi,43.1186111,-83.695,2002-01-03,21:00
24311,richmond/bowdoin,me,44.088104,-69.802574,2002-01-03,21:35
24312,cordes,az,34.3033333,-112.1661111,2002-01-03,21:45
24313,ft. thompson,sd,44.0686111,-99.4375,2003-01-03,02:29
24314,norwood,ma,42.1944444,-71.2,2003-01-03,03:00
24315,las vegas,nv,36.1750000,-115.1363889,2003-01-03,10:11
24316,beirut (lebanon),,33.888629,35.495479,2003-01-03,20:23
24317,edinburgh (uk/england),,55.833333,-3.083333,2003-01-03,21:00
24318,waterbury,ct,41.5580556,-73.0519444,2004-01-03,00:20
24319,reno,nv,39.5297222,-119.8127778,2004-01-03,01:00
24320,&ouml;lmstad (sweden),,57.933333,14.366667,2004-01-03,06:20
24321,lake tahoe,nv,39.096849,-120.032351,2004-01-03,18:30
24322,naugatuck,ct,41.4858333,-73.0511111,2004-01-03,22:30
24323,laurel,md,39.0991667,-76.8486111,2004-01-03,23:00
24324,olympia,wa,47.0380556,-122.8994444,2004-01-03,23:05
24325,crown point,in,41.4169444,-87.3652778,2004-01-03,23:45
24326,alpine,ca,32.8350000,-116.7655556,2005-01-03,00:35
24327,charlotte,nc,35.2269444,-80.8433333,2005-01-03,19:20
24328,not sure,tx,31.968599,-99.901813,2006-01-03,02:00
24329,la quinta,ca,33.6633333,-116.3091667,2006-01-03,05:45
24330,lantana,fl,26.5863889,-80.0522222,2006-01-03,06:00
24331,brighton (uk/england),,50.833333,-0.15,2006-01-03,07:30
24332,maidstone (uk/england),,51.266667,0.516667,2006-01-03,08:00
24333,fountain,co,38.6822222,-104.7002778,2006-01-03,09:00
24334,rainham (uk/england),,51.35,0.6,2006-01-03,11:30
24335,unknown,vt,44.910363,-71.843599,2006-01-03,12:12
24336,monrovia,ca,34.1480556,-117.9980556,2006-01-03,16:15
24337,seoul (south korea),,37.566535,126.977969,2006-01-03,18:00
24338,aliceville/carrolton/livingston,al,32.584303,-88.187248,2006-01-03,18:50
24339,denver,co,39.7391667,-104.9841667,2006-01-03,23:55
24340,fairlee,vt,43.9075000,-72.1438889,2007-01-03,00:00
24341,altmar,ny,43.5100000,-76.0025,2007-01-03,03:00
24342,barton hills,mi,42.3219444,-83.7688889,2007-01-03,03:45
24343,airdrie (canada),ab,51.266667,-114.016667,2007-01-03,06:20
24344,ypsilanti,mi,42.2411111,-83.6130556,2007-01-03,07:40
24345,chattanooga,tn,35.0455556,-85.3097222,2007-01-03,14:00
24346,vernon,wi,42.9036111,-88.2522222,2007-01-03,16:30
24347,san martin,ca,37.0850000,-121.6091667,2007-01-03,16:40
24348,charlotte,nc,35.2269444,-80.8433333,2007-01-03,17:00
24349,cerritos/buena park area,ca,33.918212,-118.009906,2007-01-03,17:45
24350,new florence,mo,38.9102778,-91.4480556,2007-01-03,17:55
24351,zanesville,oh,39.9402778,-82.0133333,2007-01-03,18:00
24352,burlington,nc,36.0955556,-79.4380556,2007-01-03,18:15
24353,houston,tx,29.7630556,-95.3630556,2007-01-03,18:30
24354,oak hill,wv,37.9722222,-81.1488889,2007-01-03,18:45
24355,san pedro,ca,33.7358333,-118.2913889,2007-01-03,20:30
24356,crown point,in,41.4169444,-87.3652778,2007-01-03,20:50
24357,norton (uk/england),,52.3,-3.016667,2007-01-03,21:00
24358,nebraska (rural),ne,41.492537,-99.901813,2007-01-03,22:30
24359,grand pass,mo,39.2063889,-93.4425,2007-01-03,22:38
24360,simi valley,ca,34.2694444,-118.7805556,2007-01-03,22:38
24361,washington,mo,38.5580556,-91.0119444,2007-01-03,22:38
24362,melvern,ks,38.5069444,-95.6375,2007-01-03,22:45
24363,marks,ms,34.2563889,-90.2719444,2007-01-03,23:00
24364,buford,ga,34.1205556,-84.0044444,2007-01-03,23:15
24365,chambersburg,pa,39.9375000,-77.6613889,2007-01-03,23:30
24366,shattuck,ok,36.2758333,-99.8808333,2007-01-03,23:30
24367,temecula,ca,33.4936111,-117.1475,2008-01-03,00:15
24368,clover,sc,35.1111111,-81.2266667,2008-01-03,00:20
24369,brewster,oh,40.7069444,-81.5983333,2008-01-03,01:00
24370,bloomsburg,pa,41.0036111,-76.4552778,2008-01-03,02:08
24371,hope,nd,47.3222222,-97.7219444,2008-01-03,02:30
24372,west warwick,ri,41.7000000,-71.4166667,2008-01-03,02:40
24373,medford and murphy,or,42.316476,-122.828837,2008-01-03,04:00
24374,seattle,wa,47.6063889,-122.3308333,2008-01-03,15:00
24375,tunkhannock,pa,41.5386111,-75.9469444,2008-01-03,20:00
24376,harrisburg (in general area of),pa,40.2736111,-76.8847222,2008-01-03,22:45
24377,columbia,mo,38.9516667,-92.3338889,2008-01-03,23:00
24378,napier (new zealand),,-39.492844,176.912018,2008-01-03,23:21
24379,bozeman (gallatin range),mt,45.6797222,-111.0377778,2008-01-03,24:00
24380,washington&#44 d.c.,dc,38.907231,-77.036464,2008-01-03,24:00
24381,lafayette,co,39.9936111,-105.0891667,2009-01-03,04:00
24382,lafayette,co,39.9936111,-105.0891667,2009-01-03,04:00
24383,lake george,ny,43.4261111,-73.7127778,2009-01-03,09:00
24384,st. petersburg,fl,27.7705556,-82.6794444,2009-01-03,11:50
24385,old lyme,ct,41.3158333,-72.3294444,2009-01-03,16:40
24386,lafayette,tn,36.5211111,-86.0263889,2009-01-03,18:00
24387,benton,ar,34.5644444,-92.5866667,2009-01-03,19:00
24388,gainesville,va,38.7955556,-77.6141667,2009-01-03,19:00
24389,winchester,va,39.1855556,-78.1636111,2009-01-03,20:00
24390,tramore (ireland),,52.161435,-7.149295,2009-01-03,20:13
24391,gosberton (uk/england),,52.85,-0.15,2009-01-03,20:30
24392,mechanicsburg,pa,40.2141667,-77.0088889,2009-01-03,20:30
24393,elkhart,in,41.6819444,-85.9766667,2009-01-03,21:00
24394,davie (shenandoah area),fl,26.0625000,-80.2333333,2009-01-03,21:25
24395,east norwich,ny,40.8466667,-73.5355556,2009-01-03,23:35
24396,trinity and riverside (between),tx,30.852966,-95.403552,2010-01-03,03:45
24397,mason,oh,39.3600000,-84.31,2010-01-03,04:00
24398,fort leonard wood,mo,37.738056,-92.117222,2010-01-03,05:20
24399,flint&#44 flintshire (uk/wales),,53.248236,-3.13577,2010-01-03,18:25
24400,whitchurch (uk/england),,51.994167,-4.696111,2010-01-03,19:30
24401,boston (uk/england),,52.983333,-0.016667,2011-01-03,00:35
24402,renton,wa,47.4830556,-122.2158333,2011-01-03,05:15
24403,selden,ny,40.8663889,-73.0361111,2011-01-03,05:30
24404,fairless hills,pa,40.1794444,-74.8555556,2011-01-03,16:40
24405,roosevelt,ut,40.2994444,-109.9880556,2011-01-03,17:10
24406,katy,tx,29.7855556,-95.8241667,2011-01-03,18:30
24407,gainesville,fl,29.6513889,-82.325,2011-01-03,19:30
24408,wakefield,ri,41.4372222,-71.5019444,2011-01-03,21:40
24409,hoquiam,wa,46.9811111,-123.8880556,2011-01-03,22:00
24410,savoonga,ak,63.6941667,-170.4788889,2011-01-03,22:30
24411,national city,ca,32.6780556,-117.0983333,2011-01-03,22:40
24412,conwy (uk/wales),,53.283333,-3.833333,2011-01-03,24:00
24413,hudson falls,ny,43.3005556,-73.5863889,2012-01-03,00:09
24414,eufaula,al,31.8911111,-85.1455556,2012-01-03,00:19
24415,doylestown,pa,40.3100000,-75.1302778,2012-01-03,01:00
24416,levittown,ny,40.7258333,-73.5147222,2012-01-03,01:00
24417,binghamton,ny,42.0986111,-75.9183333,2012-01-03,03:00
24418,thetford,vt,43.825058,-72.243469,2012-01-03,04:50
24419,ashtabula,oh,41.8650000,-80.79,2012-01-03,07:00
24420,homeland,ca,33.7430556,-117.1083333,2012-01-03,10:00
24421,clemmons,nc,36.0213889,-80.3822222,2012-01-03,10:05
24422,watsonville,ca,36.9102778,-121.7558333,2012-01-03,12:05
24423,oswego,il,41.6827778,-88.3513889,2012-01-03,15:25
24424,west palm beach,fl,26.7052778,-80.0366667,2012-01-03,17:11
24425,arnold,mo,38.4327778,-90.3775,2012-01-03,17:50
24426,nowata,ok,36.7005556,-95.6377778,2012-01-03,17:50
24427,meriden,ct,41.5380556,-72.8075,2012-01-03,18:30
24428,marengo,il,42.2486111,-88.6083333,2012-01-03,19:06
24429,lovington,nm,32.9438889,-103.3480556,2012-01-03,19:15
24430,buford,ga,34.1205556,-84.0044444,2012-01-03,19:30
24431,la jolla,ca,32.8472222,-117.2733333,2012-01-03,19:40
24432,weston,fl,26.1000000,-80.4,2012-01-03,20:25
24433,council bluffs,ia,41.2619444,-95.8608333,2012-01-03,21:00
24434,holts summit,mo,38.6402778,-92.1222222,2012-01-03,21:00
24435,chrisney,in,38.0147222,-87.0363889,2012-01-03,22:30
24436,casa grande,az,32.8794444,-111.7566667,2012-01-03,22:45
24437,elizabeth city,nc,36.2944444,-76.2513889,2012-01-03,23:50
24438,langford (canada),bc,48.450556,-123.505833,2013-01-03,00:20
24439,phoenix,az,33.4483333,-112.0733333,2013-01-03,00:43
24440,ottawa (canada),on,45.416667,-75.7,2013-01-03,02:55
24441,elizabeth,nj,40.6638889,-74.2111111,2013-01-03,04:10
24442,dhoon glen (isle of man) (uk/england),,54.25,-4.366667,2013-01-03,04:30
24443,coalinga,ca,36.1397222,-120.3591667,2013-01-03,05:50
24444,bedford,ny,41.2041667,-73.6441667,2013-01-03,06:45
24445,hugo,co,39.1361111,-103.4694444,2013-01-03,16:40
24446,charlotte court house,va,37.0563889,-78.6386111,2013-01-03,18:15
24447,roseville,ca,38.7522222,-121.2869444,2013-01-03,19:40
24448,clayton,nc,35.6505556,-78.4566667,2013-01-03,20:00
24449,mason,tn,35.4116667,-89.5327778,2013-01-03,20:00
24450,rockford,il,42.2711111,-89.0938889,2013-01-03,20:00
24451,yankton,sd,42.8711111,-97.3969444,2013-01-03,20:00
24452,weaverville,ca,40.7311111,-122.9408333,2013-01-03,20:03
24453,fairfax,ca,37.9872222,-122.5877778,2013-01-03,20:15
24454,fair oaks,ca,38.6447222,-121.2711111,2013-01-03,20:35
24455,terrebonne,or,44.3530556,-121.1766667,2013-01-03,21:37
24456,san gwann (malta),,35.909444,14.478611,2013-01-03,23:30
24457,deer mountain,ut,40.65932,-111.410706,2013-01-03,23:45
24458,marina del rey,ca,33.9802778,-118.4508333,2014-01-03,00:00
24459,aston,pa,39.864819,-75.425732,2014-01-03,01:00
24460,morton,il,40.6127778,-89.4591667,2014-01-03,02:45
24461,port st. lucie,fl,27.273049,-80.358226,2014-01-03,08:45
24462,morgan hill,ca,37.1305556,-121.6533333,2014-01-03,13:00
24463,los alamos,nm,35.8880556,-106.3063889,2014-01-03,18:15
24464,huntington beach,ca,33.6602778,-117.9983333,2014-01-03,18:56
24465,debrecen,,47.531605,21.627312,2014-01-03,20:38
24466,jenks,ok,36.0227778,-95.9680556,2014-01-03,21:23
24467,st. louis,mo,38.6272222,-90.1977778,2014-01-03,22:00
24468,simsbury,ct,41.8758333,-72.8016667,2014-01-03,23:40
24479,union,mo,38.4500000,-91.0083333,2000-01-04,03:15
24480,mono (town of) (canada),on,44.016667,-80.066667,2000-01-04,05:51
24481,duryea,pa,41.3438889,-75.7388889,2000-01-04,19:00
24482,scottsdale,az,33.5091667,-111.8983333,2000-01-04,20:30
24483,coleman,tx,31.8272222,-99.4261111,2000-01-04,21:30
24484,dupo,il,38.5161111,-90.2102778,2000-01-04,23:35
24485,atlanta,ga,33.7488889,-84.3880556,2001-01-04,01:24
24486,beeville,tx,28.4005556,-97.7480556,2001-01-04,06:00
24487,anderson,sc,34.5033333,-82.6502778,2001-01-04,16:00
24488,bouse,az,33.9325000,-114.005,2001-01-04,19:20
24489,raleigh,nc,35.7719444,-78.6388889,2001-01-04,22:00
24490,unity,nh,43.2938889,-72.2608333,2003-01-04,01:30
24491,rosswood (canada),bc,54.816667,-128.766667,2003-01-04,02:40
24492,marshall,tx,32.5447222,-94.3672222,2003-01-04,04:10
24493,san isidro,tx,26.7163889,-98.4536111,2003-01-04,05:15
24494,elsberry,mo,39.1666667,-90.7808333,2003-01-04,06:25
24495,cashiers,nc,35.1055556,-83.0966667,2003-01-04,13:00
24496,chula vista,ca,32.6400000,-117.0833333,2003-01-04,14:30
24497,north carolina (rte 85 south&#44 exit 74),nc,35.759573,-79.0193,2003-01-04,17:25
24498,westminster,md,39.5752778,-76.9961111,2003-01-04,20:50
24499,bayport,ny,40.7383333,-73.0511111,2003-01-04,21:41
24500,medina,oh,41.1383333,-81.8638889,2003-01-04,21:57
24501,northampton (uk/england),,52.25,-0.883333,2003-01-04,22:00
24502,espoo (kilo) (finland)),,60.205491,24.6559,2003-01-04,22:15
24503,marathon (fiesta key),fl,24.7133333,-81.0905556,2004-01-04,00:30
24504,hayward,ca,37.6688889,-122.0797222,2004-01-04,10:40
24505,holyoke,ma,42.2041667,-72.6166667,2004-01-04,14:00
24506,fort myers,fl,26.6402778,-81.8725,2004-01-04,14:30
24507,toledo,oh,41.6638889,-83.5552778,2004-01-04,17:00
24508,lake cowichan (canada),bc,48.816667,-124.033333,2004-01-04,18:00
24509,four oaks,nc,35.4447222,-78.4272222,2004-01-04,19:00
24510,queensland (qld&#44 australia),,-20.917574,142.702796,2004-01-04,19:30
24511,golden,co,39.7555556,-105.2205556,2004-01-04,20:00
24512,gosford (australia),,-33.4244,151.343994,2004-01-04,20:44
24513,palmdale,ca,34.5794444,-118.1155556,2004-01-04,22:20
24514,bellevue,wa,47.6105556,-122.1994444,2005-01-04,02:00
24515,sunnyvale,ca,37.3688889,-122.0352778,2005-01-04,16:24
24516,calabasas,ca,34.1577778,-118.6375,2005-01-04,17:45
24517,sammamish,wa,47.6419444,-122.0791667,2005-01-04,18:30
24518,castro valley,ca,37.6941667,-122.0852778,2005-01-04,19:10
24519,dallas,or,44.9194444,-123.3158333,2005-01-04,19:15
24520,bremerton,wa,47.5675000,-122.6313889,2005-01-04,19:25
24521,kidderminster (uk/england),,52.383333,-2.25,2005-01-04,20:05
24522,harrisburg,nc,35.3236111,-80.6561111,2005-01-04,23:20
24523,york (uk/england),,53.954115,-1.064262,2006-01-04,01:26
24524,grand forks,nd,47.9252778,-97.0325,2006-01-04,05:00
24525,orange park,fl,30.1658333,-81.7066667,2006-01-04,05:40
24526,columbus,mt,45.6366667,-109.2513889,2006-01-04,07:00
24527,scotland,pa,39.9686111,-77.5875,2006-01-04,07:45
24528,mt. pleasant,sc,32.7938889,-79.8627778,2006-01-04,13:20
24529,little rock,ar,34.7463889,-92.2894444,2006-01-04,16:50
24530,fletcher,nc,35.4305556,-82.5013889,2006-01-04,17:20
24531,gulf breeze,fl,30.3569444,-87.1638889,2006-01-04,19:30
24532,los angeles,ca,34.0522222,-118.2427778,2006-01-04,22:00
24533,lake elsinore,ca,33.6680556,-117.3263889,2006-01-04,22:30
24534,santa monica,ca,34.0194444,-118.4902778,2006-01-04,22:30
24535,aliso viejo,ca,33.6083333,-117.7444444,2006-01-04,22:50
24536,encinitas/carlsbad,ca,33.129966,-117.309056,2006-01-04,23:12
24537,neuville (canada),qc,46.7,-71.583333,2006-01-04,24:00
24538,sequim,wa,48.0797222,-123.1005556,2006-01-04,24:00
24539,taylorsville,ga,34.0861111,-84.9875,2007-01-04,05:10
24540,mohnton,pa,40.2858333,-75.9847222,2007-01-04,06:00
24541,manhattan,mt,45.8566667,-111.3316667,2007-01-04,06:14
24542,arvada,co,39.8027778,-105.0869444,2007-01-04,06:15
24543,rimrock,az,34.6505556,-111.745,2007-01-04,06:15
24544,st. joseph city,az,34.507769,-109.384203,2007-01-04,06:16
24545,longmont,co,40.1672222,-105.1013889,2007-01-04,06:20
24546,santa barbara,ca,34.4208333,-119.6972222,2007-01-04,17:15
24547,round rock,tx,30.5080556,-97.6786111,2007-01-04,18:00
24548,pittsfield,ma,42.4500000,-73.2458333,2007-01-04,19:15
24549,antioch,ca,38.0050000,-121.8047222,2007-01-04,22:46
24550,tacoma,wa,47.2530556,-122.4430556,2007-01-04,23:45
24551,indianapolis,in,39.7683333,-86.1580556,2008-01-04,00:00
24552,hemphill,tx,31.3405556,-93.8466667,2008-01-04,10:00
24553,balgonie (qu apple valley) (canada),sk,50.492122,-104.268777,2008-01-04,19:00
24554,houston,tx,29.7630556,-95.3630556,2008-01-04,19:00
24555,chandigarh (india),,30.733315,76.779418,2008-01-04,20:00
24556,leeds,me,44.3033333,-70.12,2008-01-04,20:00
24557,indian trail,nc,35.0766667,-80.6694444,2008-01-04,20:37
24558,new britain,ct,41.6611111,-72.78,2008-01-04,20:44
24559,morehead,ky,38.1838889,-83.4327778,2008-01-04,20:45
24560,calvert,tx,30.9777778,-96.6736111,2008-01-04,23:00
24561,jersey shore,pa,41.2019444,-77.2647222,2009-01-04,00:15
24562,denver,co,39.7391667,-104.9841667,2009-01-04,05:30
24563,yankee hill,ca,39.7036111,-121.5211111,2009-01-04,06:50
24564,lancaster,ca,34.6980556,-118.1358333,2009-01-04,13:00
24565,san jose,ca,37.3394444,-121.8938889,2009-01-04,13:30
24566,ventura,ca,34.2783333,-119.2922222,2009-01-04,17:00
24567,west valley city,ut,40.691613,-112.00105,2009-01-04,18:45
24568,concord,ca,37.9780556,-122.03,2009-01-04,19:00
24569,bullhead city,az,35.1477778,-114.5675,2009-01-04,20:40
